isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
0143118706,9780143118701,COMMITTED,Elizabeth Gilbert,15,2,http://www.amazon.com/Committed-Elizabeth-GILBERT-Subject-Gilbert/dp/B007CKIL3O?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The author of “Eat, Pray, Love” overcomes her ambivalence about marriage.",2011-03-13
1441200002,9781441200006,90 MINUTES IN HEAVEN,Don Piper with Cecil Murphey,16,0,http://www.amazon.com/Selections-90-Minutes-Heaven-Inspiring-ebook/dp/B001MV7JFU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A minister on the otherworldly experience he had after an accident.,2011-03-13
1596916710,9781596916715,MY HORIZONTAL LIFE,Chelsea Handler,17,0,http://www.amazon.com/My-Horizontal-Life-Collection-One-Night/dp/1582346186?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A memoir of one-night stands.,2011-03-13
140278676X,9781402786761,THE KING’S SPEECH,Mark Logue and Peter Conradi,18,0,http://www.amazon.com/The-Kings-Speech-British-Monarchy/dp/140278676X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A therapist helps the man who became King George VI lose his stammer.,2011-03-13
0307265633,9780307265630,THE HIDDEN REALITY,Brian Greene,19,0,http://www.amazon.com/The-Hidden-Reality-Parallel-Universes/dp/0307265633?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A physicist explains various theories involving the existence of parallel universes.,2011-03-13
0061997161,9780061997167,THE PIONEER WOMAN,Ree Drummond,20,0,http://www.amazon.com/The-Pioneer-Woman-Tractor-Wheels-ebook/dp/B004GUSI0O?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The proprietor of ThePioneerWoman.com describes her marriage, or, as she puts it, her transition from “black heels to tractor wheels.”",2011-03-13
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,1,6,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an emergency appendectomy.,2011-03-20
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,2,6,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2011-03-20
140006872X,9781400068722,"BLOOD, BONES AND BUTTER",Gabrielle Hamilton,3,1,http://www.amazon.com/Blood-Bones-Butter-Inadvertent-Education/dp/0812980883?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A memoir by the chef and owner of the Manhattan restaurant Prune.,2011-03-20
0393338827,9780393338829,THE BIG SHORT,Michael Lewis,4,6,http://www.amazon.com/The-Big-Short-Doomsday-Machine-ebook/dp/B003LSTK8G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The people who saw the real estate crash coming and made billions from their foresight.,2011-03-20
0316001929,9780316001922,CLEOPATRA,Stacy Schiff,5,6,http://www.amazon.com/Cleopatra-A-Life-Stacy-Schiff/dp/0316001929?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"This biography portrays the Macedonian-Egyptian queen in all her ambition, audacity and formidable intelligence.",2011-03-20
0307590615,9780307590619,DECISION POINTS,George W Bush,6,6,http://www.amazon.com/Decision-Points-George-W-Bush/dp/0307590615?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The former president’s memoir discusses his Christianity and the end of his drinking; his relationships with members of his family; and critical White House decisions on 9/11, Iraq and Katrina.",2011-03-20
0307719324,9780307719324,UNTIED,Meredith Baxter,7,1,http://www.amazon.com/Untied-Memoir-Family-Fame-Floundering-ebook/dp/B004FGLXQU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The actress examines her struggles with alcohol, relationships and breast cancer.",2011-03-20
0307589382,9780307589385,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,8,6,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were extensively cultured without her permission in 1951.,2011-03-20
140278676X,9781402786761,THE KING’S SPEECH,Mark Logue and Peter Conradi,9,1,http://www.amazon.com/The-Kings-Speech-British-Monarchy/dp/140278676X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A therapist helps the man who became King George VI lose his stammer.,2011-03-20
1594202842,9781594202841,BATTLE HYMN OF THE TIGER MOTHER,Amy Chua,10,6,http://www.amazon.com/Battle-Hymn-Tiger-Mother-Chua/dp/1594202842?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A Chinese-American mother makes a case for strict and demanding parenting.,2011-03-20
159523067X,9781595230676,KNOWN AND UNKNOWN,Donald Rumsfeld,11,4,http://www.amazon.com/Known-Unknown-Memoir-Donald-Rumsfeld-ebook/dp/B004I1JC5Q?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The former defense secretary’s memoir discusses his role in the invasion and occupation of Iraq, as well as his earlier life and career.",2011-03-20
074324754X,9780743247542,THE GLASS CASTLE,Jeannette Walls,12,6,http://www.amazon.com/The-Glass-Castle-A-Memoir/dp/074324754X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The author recalls a bizarre childhood during which she and her siblings were constantly moved from place to place.,2011-03-20
1416583432,9781416583431,INSIDE OF A DOG,Alexandra Horowitz,13,6,http://www.amazon.com/Inside-Dog-What-Dogs-Smell/dp/1416583432?tag=NYTBS-20,combined-print-and-e-book-nonfiction,What the world is like from a dog’s point of view.,2011-03-20
0062002945,9780062002945,_____ MY DAD SAYS,Justin Halpern,14,6,http://www.amazon.com/Sh-t-My-Dad-Says-ebook/dp/B003H4I58K?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A coming-of-age memoir organized around the musings, purveyed on Twitter, of the author’s father.",2011-03-20
1401324312,9781401324315,IN THE BLINK OF AN EYE,Michael Waltrip and Ellis Henican,15,2,http://www.amazon.com/In-Blink-Eye-Daytona-Everything-ebook/dp/B004LB4F7S?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The race car driver’s memoir is built around the crash that killed Dale Earnhardt Sr. in 2001.,2011-03-20
0393081737,9780393081732,TOWNIE,Andre Dubus III,16,0,http://www.amazon.com/Townie-Memoir-Andre-Dubus-III-ebook/dp/B004LB5GK8?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"In this memoir, Dubus explores his attachment to violence and his relationship with his famous father.",2011-03-20
1441200002,9781441200006,90 MINUTES IN HEAVEN,Don Piper with Cecil Murphey,17,0,http://www.amazon.com/Selections-90-Minutes-Heaven-Inspiring-ebook/dp/B001MV7JFU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A minister on the otherworldly experience he had after an accident.,2011-03-20
031603438X,9780316034388,LIFE,Keith Richards with James Fox,18,0,http://www.amazon.com/Life-Keith-Richards/dp/031603441X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The Rolling Stones guitarist's revealing autobiography is also a portrait of the era when rock came of age.,2011-03-20
None,9781101475973,MOONWALKING WITH EINSTEIN,Joshua Foer,19,0,http://www.amazon.com/Moonwalking-Einstein-Science-Remembering-Everything/dp/0143120530?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A journalist who covered a mnemonics championship tries competing himself.,2011-03-20
1592406122,9781592406128,I BEAT THE ODDS,Michael Oher with Don Yaeger,20,0,http://www.amazon.com/Beat-Odds-Homelessness-Blind-Beyond/dp/1592406122?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The Baltimore Ravens offensive tackle describes how he broke out of the tough streets of Memphis.,2011-03-20
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,1,7,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an emergency appendectomy.,2011-03-27
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,2,7,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2011-03-27
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,3,7,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were extensively cultured without her permission in 1951.,2011-03-27
140006760X,9781400067602,THE SOCIAL ANIMAL,David Brooks,4,1,http://www.amazon.com/The-Social-Animal-Character-Achievement-ebook/dp/B004IK8PFK?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Brooks creates two imaginary people, Harold and Erica, to illustrate his understanding of the human mind, the wellsprings of action and the causes of success and failure.",2011-03-27
159420229X,9781594202292,MOONWALKING WITH EINSTEIN,Joshua Foer,5,1,http://www.amazon.com/Moonwalking-Einstein-Science-Remembering-Everything/dp/0143120530?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A journalist who covered a mnemonics championship tries competing himself.,2011-03-27
0307590615,9780307590619,DECISION POINTS,George W Bush,6,7,http://www.amazon.com/Decision-Points-George-W-Bush/dp/0307590615?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The former president’s memoir discusses his Christianity and the end of his drinking; his relationships with members of his family; and critical White House decisions on 9/11, Iraq and Katrina.",2011-03-27
0393064662,9780393064667,TOWNIE,Andre Dubus III,7,1,http://www.amazon.com/Townie-Memoir-Andre-Dubus-III-ebook/dp/B004LB5GK8?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"In this memoir, Dubus explores his attachment to violence and his relationship with his famous father.",2011-03-27
0316001929,9780316001922,CLEOPATRA,Stacy Schiff,8,7,http://www.amazon.com/Cleopatra-A-Life-Stacy-Schiff/dp/0316001929?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"This biography portrays the Macedonian-Egyptian queen in all her ambition, audacity and formidable intelligence.",2011-03-27
0393338827,9780393338829,THE BIG SHORT,Michael Lewis,9,7,http://www.amazon.com/The-Big-Short-Doomsday-Machine-ebook/dp/B003LSTK8G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The people who saw the real estate crash coming and made billions from their foresight.,2011-03-27
140006872X,9781400068722,"BLOOD, BONES AND BUTTER",Gabrielle Hamilton,10,2,http://www.amazon.com/Blood-Bones-Butter-Inadvertent-Education/dp/0812980883?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A memoir by the chef and owner of the Manhattan restaurant Prune.,2011-03-27
0375423729,9780375423727,THE INFORMATION,James Gleick,11,1,http://www.amazon.com/The-Information-History-Theory-Flood/dp/1400096235?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Gleick argues that information is “the blood and the fuel, the vital principle” of the world.",2011-03-27
1595230734,9781595230737,A SIMPLE GOVERNMENT,Mike Huckabee,12,1,http://www.amazon.com/Simple-Government-Twelve-Washington-Trillion/dp/1595230734?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The ex-governor of Arkansas proposes 12 things he says Americans need from the federal government.,2011-03-27
1416583432,9781416583431,INSIDE OF A DOG,Alexandra Horowitz,13,7,http://www.amazon.com/Inside-Dog-What-Dogs-Smell/dp/1416583432?tag=NYTBS-20,combined-print-and-e-book-nonfiction,What the world is like from a dog’s point of view.,2011-03-27
074324754X,9780743247542,THE GLASS CASTLE,Jeannette Walls,14,7,http://www.amazon.com/The-Glass-Castle-A-Memoir/dp/074324754X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The author recalls a bizarre childhood during which she and her siblings were constantly moved from place to place.,2011-03-27
1594202842,9781594202841,BATTLE HYMN OF THE TIGER MOTHER,Amy Chua,15,7,http://www.amazon.com/Battle-Hymn-Tiger-Mother-Chua/dp/1594202842?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A Chinese-American mother makes a case for strict and demanding parenting.,2011-03-27
0062002945,9780062002945,_____ MY DAD SAYS,Justin Halpern,16,0,http://www.amazon.com/Sh-t-My-Dad-Says-ebook/dp/B003H4I58K?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A coming-of-age memoir organized around the musings, purveyed on Twitter, of the author's father. Originally published in 2010.",2011-03-27
1586175009,9781586175009,JESUS OF NAZARETH,Joseph Ratzinger,17,0,http://www.amazon.com/Study-Guide-Jesus-Nazareth-Holy/dp/1586176056?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Pope Benedict XVI challenges readers to grapple with the meaning of Jesus’ life.,2011-03-27
1441200002,9781441200006,90 MINUTES IN HEAVEN,Don Piper with Cecil Murphey,18,0,http://www.amazon.com/Selections-90-Minutes-Heaven-Inspiring-ebook/dp/B001MV7JFU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A minister on the otherworldly experience he had after an accident.,2011-03-27
0307588165,9780307588166,THE COMPANY WE KEEP,Robert Baer and Dayna Baer,19,0,http://www.amazon.com/The-Company-Keep-Husband-Wife-ebook/dp/B004J4WMK4?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A pair of married C.I.A. operatives describe the seduction of spying and their ultimate disillusion with it.,2011-03-27
140278676X,9781402786761,THE KING’S SPEECH,Mark Logue and Peter Conradi,20,0,http://www.amazon.com/The-Kings-Speech-British-Monarchy/dp/140278676X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A therapist helps the man who became King George VI lose his stammer.,2011-03-27
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,1,8,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an emergency appendectomy.,2011-04-03
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,2,8,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2011-04-03
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,3,8,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were extensively cultured without her permission in 1951.,2011-04-03
0062009281,9780062009289,RED,Sammy Hagar with Joel Selvin,4,1,http://www.amazon.com/Red-My-Uncensored-Life-Rock/dp/006200929X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Hagar tells of his tear through rock, from his first break with Montrose to his role as the front man of Van Halen.",2011-04-03
159420229X,9781594202292,MOONWALKING WITH EINSTEIN,Joshua Foer,5,2,http://www.amazon.com/Moonwalking-Einstein-Science-Remembering-Everything/dp/0143120530?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A journalist who covered a mnemonics championship tries competing himself.,2011-04-03
140006760X,9781400067602,THE SOCIAL ANIMAL,David Brooks,6,2,http://www.amazon.com/The-Social-Animal-Character-Achievement-ebook/dp/B004IK8PFK?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Brooks creates two imaginary people, Harold and Erica, to illustrate his understanding of the human mind, the wellsprings of action and the causes of success and failure.",2011-04-03
0307590615,9780307590619,DECISION POINTS,George W Bush,7,8,http://www.amazon.com/Decision-Points-George-W-Bush/dp/0307590615?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The former president’s memoir discusses his Christianity and the end of his drinking; his relationships with members of his family; and critical White House decisions on 9/11, Iraq and Katrina.",2011-04-03
1586175009,9781586175009,JESUS OF NAZARETH,Joseph Ratzinger,8,1,http://www.amazon.com/Study-Guide-Jesus-Nazareth-Holy/dp/1586176056?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Pope Benedict XVI challenges readers to grapple with the meaning of Jesus’ life.,2011-04-03
0385530803,9780385530804,PHYSICS OF THE FUTURE,Michio Kaku,9,1,http://www.amazon.com/Physics-Future-Science-Shape-Destiny/dp/0307473333?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"An examination of innovative developments in medicine, computers, quantum physics and space travel.",2011-04-03
0316001929,9780316001922,CLEOPATRA,Stacy Schiff,10,8,http://www.amazon.com/Cleopatra-A-Life-Stacy-Schiff/dp/0316001929?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"This biography portrays the Macedonian-Egyptian queen in all her ambition, audacity and formidable intelligence.",2011-04-03
